"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene symbol","Gene ID","Gene title","gene_symbol_primary"
"213828_x_at",0.0262959240526346,13.3997598040678,0.69069053360203,0.49236953902792,0.952365564545614,-5.28645826190188,"H3F3AP4///H3F3B///H3F3A","440926///3021///3020","H3 histone, family 3A, pseudogene 4///H3 histone, family 3B///H3 histone, family 3A","H3F3AP4"
"216151_at",-0.065963866318421,2.7856442540678,-0.690689591448093,0.492370127078959,0.952365564545614,-5.28645880724237,"","","",""
"209014_at",-0.0548067109342103,8.44922096552542,-0.690638867905012,0.492401787052709,0.952365564545614,-5.2864881661245,"MAGED1","9500","MAGE family member D1","MAGED1"
"210411_s_at",0.0379718181776338,4.22282983549153,0.690499515348362,0.492488772110414,0.952365564545614,-5.2865688127481,"GRIN2B","2904","glutamate ionotropic receptor NMDA type subunit 2B","GRIN2B"
"206018_at",-0.0861660904986836,3.737438601,-0.690489651396885,0.492494929593202,0.952365564545614,-5.28657452064473,"FOXG1","2290","forkhead box G1","FOXG1"
"218748_s_at",-0.105703889326314,4.82899607174576,-0.690418787784179,0.492539166807944,0.952365564545614,-5.28661552439058,"EXOC5","10640","exocyst complex component 5","EXOC5"
"218781_at",0.0890170057170998,9.49348206250848,0.690417495803057,0.492539973358442,0.952365564545614,-5.28661627193004,"SMC6","79677","structural maintenance of chromosomes 6","SMC6"
"202975_s_at",0.105528039886845,6.74786171508475,0.690406219518451,0.492547012882937,0.952365564545614,-5.28662279632295,"RHOBTB3","22836","Rho related BTB domain containing 3","RHOBTB3"
"213763_at",-0.102508221873681,6.88863228289831,-0.690404777911407,0.492547912848962,0.952365564545614,-5.28662363042089,"HIPK2","28996","homeodomain interacting protein kinase 2","HIPK2"
"209139_s_at",0.0433482534289489,8.88904096781356,0.690354051030108,0.492579581186736,0.952365564545614,-5.28665297934606,"PRKRA","8575","protein activator of interferon induced protein kinase EIF2AK2","PRKRA"
"209563_x_at",0.0357630513815792,12.7331698138983,0.6903531679238,0.492580132512001,0.952365564545614,-5.28665349026392,"CALM3///CALM2///CALM1","808///805///801","calmodulin 3///calmodulin 2///calmodulin 1","CALM3"
"205638_at",-0.0428267994302636,2.64407571184746,-0.690351091540404,0.492581428804187,0.952365564545614,-5.28665469154526,"ADGRB3","577","adhesion G protein-coupled receptor B3","ADGRB3"
"206738_at",0.0636845278328959,5.80282262091525,0.69033467599646,0.492591677141929,0.952365564545614,-5.28666418855209,"APOC4-APOC2///APOC4///APOC2","100533990///346///344","APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2","APOC4-APOC2"
"217749_at",0.0744596011763203,10.3151793050169,0.690314111792902,0.492604515681853,0.952365564545614,-5.28667608540096,"COPG1","22820","coatomer protein complex subunit gamma 1","COPG1"
"206562_s_at",0.0986290448657954,10.1472883707458,0.690303846793844,0.492610924343103,0.952365564545614,-5.28668202380087,"CSNK1A1","1452","casein kinase 1 alpha 1","CSNK1A1"
"213527_s_at",-0.0832497069960532,8.49408493510169,-0.690298626864333,0.492614183275725,0.952365564545614,-5.28668504354665,"ZNF688","146542","zinc finger protein 688","ZNF688"
"217872_at",-0.0892587797250002,9.6232699620678,-0.690238616417265,0.49265165015025,0.952365564545614,-5.28671975816996,"PIH1D1","55011","PIH1 domain containing 1","PIH1D1"
"214834_at",-0.13494987416184,4.87810720562712,-0.69023641762158,0.492653022974313,0.952365564545614,-5.28672103006495,"PWAR5","8123","Prader Willi/Angelman region RNA 5","PWAR5"
"211215_x_at",0.0468262502828969,5.36935741120339,0.690191775736104,0.492680895711266,0.952365564545614,-5.28674685233606,"DIO2","1734","deiodinase, iodothyronine, type II","DIO2"
"214540_at",-0.0843657140802607,4.33248152481356,-0.690188412415532,0.492682995678927,0.952365564545614,-5.28674879772005,"HIST1H2BO","8348","histone cluster 1, H2bo","HIST1H2BO"
"222052_at",-0.0733583910881617,9.79115181183051,-0.690172339172908,0.492693031450812,0.952365564545614,-5.28675809454326,"C19orf54","284325","chromosome 19 open reading frame 54","C19orf54"
"218993_at",-0.0584992949723624,8.85377121798305,-0.690060884315034,0.4927626244506,0.952365564545614,-5.28682255459847,"MRM3","55178","mitochondrial rRNA methyltransferase 3","MRM3"
"220788_s_at",0.0726934186171064,9.55829962079661,0.690048982986126,0.492770056021992,0.952365564545614,-5.28682943714272,"RNF31///IRF9","55072///10379","ring finger protein 31///interferon regulatory factor 9","RNF31"
"209567_at",-0.0574253410986891,9.12118683483051,-0.68996915967437,0.492819901848224,0.952365564545614,-5.28687559598978,"RRS1","23212","ribosome biogenesis regulator homolog","RRS1"
"210870_s_at",-0.0770260903171049,6.45987001066102,-0.689905672864308,0.492859548290106,0.952365564545614,-5.2869123043029,"EPM2A","7957","epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)","EPM2A"
"208428_at",-0.187609508607895,6.4803636329661,-0.68984229367861,0.49289912926923,0.952365564545614,-5.28694894707873,"TAP2","6891","transporter 2, ATP binding cassette subfamily B member","TAP2"
"201438_at",-0.0770572992526306,6.07261838427119,-0.689599519653882,0.493050760389386,0.952365564545614,-5.2870892766793,"COL6A3","1293","collagen type VI alpha 3 chain","COL6A3"
"212440_at",-0.0889955609210524,10.6957470449153,-0.689566946911928,0.493071106529437,0.952365564545614,-5.28710810086744,"SNRNP27","11017","small nuclear ribonucleoprotein U4/U6.U5 subunit 27","SNRNP27"
"204113_at",-0.0743311724868434,11.7096735694915,-0.689507796824989,0.493108055041095,0.952365564545614,-5.28714228219761,"CELF1","10658","CUGBP, Elav-like family member 1","CELF1"
"210273_at",0.0502962564092115,3.40637809520339,0.689504922610734,0.493109850477664,0.952365564545614,-5.28714394305954,"PCDH7","5099","protocadherin 7","PCDH7"
"215676_at",-0.062138446655263,6.25268471366102,-0.689364764449921,0.493197407485899,0.952365564545614,-5.28722492506813,"BRF1","2972","BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit","BRF1"
"211711_s_at",0.0513300304210613,12.3144547422034,0.689311725467293,0.493230543241323,0.952365564545614,-5.2872555662548,"PTEN","5728","phosphatase and tensin homolog","PTEN"
"204929_s_at",0.0789505424157912,9.09067027215254,0.68931011174798,0.493231551420999,0.952365564545614,-5.28725649848138,"VAMP5","10791","vesicle associated membrane protein 5","VAMP5"
"208733_at",0.128704738748684,6.00022990952542,0.689291514818235,0.493243170032831,0.952365564545614,-5.28726724155341,"RAB2A","5862","RAB2A, member RAS oncogene family","RAB2A"
"202960_s_at",0.0572991429802627,8.45581104749153,0.689213337547123,0.493292013682387,0.952365564545614,-5.28731239987632,"MUT","4594","methylmalonyl-CoA mutase","MUT"
"211508_s_at",0.0489696681210536,3.04100558657627,0.689140649328581,0.493337430259081,0.952365564545614,-5.28735438299013,"GH2","2689","growth hormone 2","GH2"
"221828_s_at",0.0617417629131589,6.45710314305085,0.689120536515351,0.493349997420605,0.952365564545614,-5.28736599893994,"MVB12B","89853","multivesicular body subunit 12B","MVB12B"
"210421_s_at",0.0568556443842105,5.0932213818983,0.689056377099987,0.493390087553123,0.952365564545614,-5.28740305132993,"SLC24A1","9187","solute carrier family 24 member 1","SLC24A1"
"217609_at",0.0931925714381618,6.05773167410169,0.688900070853561,0.493487763289682,0.952376385311246,-5.28749330480503,"RPL13P5///LRRC23","283345///10233","ribosomal protein L13 pseudogene 5///leucine rich repeat containing 23","RPL13P5"
"216960_s_at",0.0643205778328948,7.61111997525424,0.688894393475903,0.493491311281297,0.952376385311246,-5.28749658262612,"ZNF133","7692","zinc finger protein 133","ZNF133"
"211839_s_at",0.0395978801223684,6.14316760947458,0.688700803695422,0.493612300671469,0.952376385311246,-5.28760833537173,"CSF1","1435","colony stimulating factor 1","CSF1"
"202217_at",-0.0501077593947379,11.3857954855932,-0.688665756074176,0.493634206409685,0.952376385311246,-5.28762856386483,"C21orf33","8209","chromosome 21 open reading frame 33","C21orf33"
"216824_at",0.0527951281197385,5.03536182530508,0.688513834952726,0.493729167501782,0.952376385311246,-5.28771623673911,"","","",""
"213126_at",0.0558243493513206,8.11430859498305,0.688432365333043,0.493780095713212,0.952376385311246,-5.28776324460032,"MED8","112950","mediator complex subunit 8","MED8"
"220884_at",-0.107503227609212,4.07093010654237,-0.68831395693051,0.493854120197693,0.952376385311246,-5.28783155635012,"","","",""
"206939_at",0.0411525568644726,2.92361904976271,0.688051943775294,0.494017942606653,0.952376385311246,-5.28798267501851,"DCC","1630","DCC netrin 1 receptor","DCC"
"213223_at",-0.0622826830421062,8.23300280801695,-0.688014322902184,0.494041467314325,0.952376385311246,-5.28800436858872,"MIR6805///RPL28","102465483///6158","microRNA 6805///ribosomal protein L28","MIR6805"
"221620_s_at",-0.0572472485052646,8.39183972520339,-0.687803613607729,0.49417323729198,0.952376385311246,-5.28812584973408,"APOO","79135","apolipoprotein O","APOO"
"209839_at",0.119790299918425,8.02502169428814,0.687631217322423,0.494281062024906,0.952376385311246,-5.28822521493324,"DNM3","26052","dynamin 3","DNM3"
"207337_at",0.0508856627328953,5.48285476023729,0.687622457136047,0.49428654140107,0.952376385311246,-5.28823026344731,"CTAG2","30848","cancer/testis antigen 2","CTAG2"
"216644_at",0.0913536923907943,6.27545761138983,0.687567300469886,0.494321041902205,0.952376385311246,-5.2882620489006,"","","",""
