"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9705683","SARS-CoV-2-host interactions","6/274","203/11230",0.0295566502463054,1.21139117615332,0.480646735884744,0.375557580132252,0.742090773950264,0.676616942835194,"HLA-G/HLA-C/RIPK2/NUP50/RPS21/RPS28",6
"R-HSA-156902","Peptide chain elongation","3/274","90/11230",0.0333333333333333,1.3661800486618,0.551560488911058,0.377014779405358,0.742090773950264,0.676616942835194,"RPLP2/RPS21/RPS28",3
"R-HSA-2682334","EPH-Ephrin signaling","3/274","90/11230",0.0333333333333333,1.3661800486618,0.551560488911058,0.377014779405358,0.742090773950264,0.676616942835194,"EPHB1/VAV3/MYL12B",3
"R-HSA-8876198","RAB GEFs exchange GTP for GDP on RABs","3/274","90/11230",0.0333333333333333,1.3661800486618,0.551560488911058,0.377014779405358,0.742090773950264,0.676616942835194,"RAB9A/CCZ1B/CCZ1",3
"R-HSA-5620924","Intraflagellar transport","2/274","54/11230",0.037037037037037,1.51797783184644,0.603371325941578,0.381009249235357,0.742090773950264,0.676616942835194,"TNPO1/KIF17",2
"R-HSA-9954714","PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA","3/274","91/11230",0.032967032967033,1.35116708109409,0.53190148458622,0.383660616972034,0.742090773950264,0.676616942835194,"RPLP2/RPS21/RPS28",3
"R-HSA-376176","Signaling by ROBO receptors","6/274","205/11230",0.0292682926829268,1.19957272565426,0.456045978840724,0.384304847168311,0.742090773950264,0.676616942835194,"SOS2/RBM8A/RPLP2/RPS21/SOS1/RPS28",6
"R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis","2/274","55/11230",0.0363636363636364,1.49037823490378,0.576512297313661,0.389714644840555,0.742090773950264,0.676616942835194,"NR1D1/CREB1",2
"R-HSA-9639288","Amino acids regulate mTORC1","2/274","55/11230",0.0363636363636364,1.49037823490378,0.576512297313661,0.389714644840555,0.742090773950264,0.676616942835194,"MTOR/ATP6V0E2",2
"R-HSA-1566977","Fibronectin matrix formation","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"COL4A1",1
"R-HSA-2142845","Hyaluronan metabolism","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"HEXB",1
"R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"VCAN",1
"R-HSA-3560801","Defective B3GAT3 causes JDSSDHD","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"VCAN",1
"R-HSA-3781860","Diseases associated with N-glycosylation of proteins","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"ALG8",1
"R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"VCAN",1
"R-HSA-5654719","SHC-mediated cascade:FGFR4","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"SOS1",1
"R-HSA-77595","Processing of Intronless Pre-mRNAs","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"PAPOLA",1
"R-HSA-9033658","Blood group systems biosynthesis","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"B3GALT2",1
"R-HSA-9603798","Class I peroxisomal membrane protein import","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"PEX11B",1
"R-HSA-9629569","Protein hydroxylation","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"U2AF2",1
"R-HSA-9669938","Signaling by KIT in disease","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"SOS1",1
"R-HSA-9670439","Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"SOS1",1
"R-HSA-9671555","Signaling by PDGFR in disease","1/274","20/11230",0.05,2.0492700729927,0.742710028886132,0.390096159150181,0.742090773950264,0.676616942835194,"SOS1",1
"R-HSA-111885","Opioid Signalling","3/274","92/11230",0.0326086956521739,1.33648048238654,0.512471827268458,0.390290479660564,0.742090773950264,0.676616942835194,"AHCYL1/CREB1/PPP2R1B",3
"R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","3/274","93/11230",0.032258064516129,1.32210972451142,0.493265807000749,0.396902775944494,0.742250146527508,0.67676225414989,"AURKA/NUAK1/MAPK14",3
"R-HSA-4839726","Chromatin organization","8/274","286/11230",0.027972027972028,1.14644479607983,0.396724232414889,0.397875386248147,0.742250146527508,0.67676225414989,"SAP30/SUPT20H/BCL7A/MBD3/ARID4B/KAT6B/TAF6L/MECOM",8
"R-HSA-112040","G-protein mediated events","2/274","56/11230",0.0357142857142857,1.46376433785193,0.550182585785911,0.398365437873269,0.742250146527508,0.67676225414989,"AHCYL1/CREB1",2
"R-HSA-432722","Golgi Associated Vesicle Biogenesis","2/274","56/11230",0.0357142857142857,1.46376433785193,0.550182585785911,0.398365437873269,0.742250146527508,0.67676225414989,"HIP1R/SORT1",2
"R-HSA-983231","Factors involved in megakaryocyte development and platelet production","5/274","170/11230",0.0294117647058824,1.20545298411335,0.426853809145413,0.400547353806521,0.742250146527508,0.67676225414989,"CBX5/DOCK10/KIF5B/KLC2/KIF1C",5
"R-HSA-170834","Signaling by TGF-beta Receptor Complex","3/274","94/11230",0.0319148936170213,1.30804472744215,0.474277919312209,0.403495962167794,0.742250146527508,0.67676225414989,"LTBP3/ZFYVE9/TFDP1",3
"R-HSA-2408557","Selenocysteine synthesis","3/274","94/11230",0.0319148936170213,1.30804472744215,0.474277919312209,0.403495962167794,0.742250146527508,0.67676225414989,"RPLP2/RPS21/RPS28",3
"R-HSA-3214815","HDACs deacetylate histones","3/274","94/11230",0.0319148936170213,1.30804472744215,0.474277919312209,0.403495962167794,0.742250146527508,0.67676225414989,"SAP30/MBD3/ARID4B",3
"R-HSA-72764","Eukaryotic Translation Termination","3/274","94/11230",0.0319148936170213,1.30804472744215,0.474277919312209,0.403495962167794,0.742250146527508,0.67676225414989,"RPLP2/RPS21/RPS28",3
"R-HSA-2022870","CS-GAG biosynthesis","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"VCAN",1
"R-HSA-381771","Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"DPP4",1
"R-HSA-442660","SLC-mediated transport of neurotransmitters","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"SLC6A2",1
"R-HSA-445144","Signal transduction by L1","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"NCAM1",1
"R-HSA-5357956","TNFR1-induced NF-kappa-B signaling pathway","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"TNFAIP3",1
"R-HSA-5651801","PCNA-Dependent Long Patch Base Excision Repair","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"POLE3",1
"R-HSA-5654688","SHC-mediated cascade:FGFR1","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"SOS1",1
"R-HSA-6804115","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"NPM1",1
"R-HSA-70895","Branched-chain amino acid catabolism","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"MCCC2",1
"R-HSA-9008059","Interleukin-37 signaling","1/274","21/11230",0.0476190476190476,1.95168578380257,0.690302752721382,0.405003710657125,0.742250146527508,0.67676225414989,"IL18R1",1
"R-HSA-1236394","Signaling by ERBB4","2/274","58/11230",0.0344827586206897,1.41328970551221,0.499025721846403,0.415493296499011,0.752021229722159,0.68567124570649,"WWOX/SOS1",2
"R-HSA-1592230","Mitochondrial biogenesis","3/274","96/11230",0.03125,1.28079379562044,0.436935494425451,0.416619066521249,0.752021229722159,0.68567124570649,"NR1D1/MAPK14/CREB1",3
"R-HSA-9692914","SARS-CoV-1-host interactions","3/274","96/11230",0.03125,1.28079379562044,0.436935494425451,0.416619066521249,0.752021229722159,0.68567124570649,"NPM1/RPS21/RPS28",3
"R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","3/274","96/11230",0.03125,1.28079379562044,0.436935494425451,0.416619066521249,0.752021229722159,0.68567124570649,"RPLP2/RPS21/RPS28",3
"R-HSA-202733","Cell surface interactions at the vascular wall","4/274","135/11230",0.0296296296296296,1.21438226547716,0.396288890445125,0.419464357293392,0.752021229722159,0.68567124570649,"VPREB3/PLCG1/SOS1/SLC7A7",4
"R-HSA-111931","PKA-mediated phosphorylation of CREB","1/274","22/11230",0.0454545454545455,1.86297279362973,0.640713970973927,0.419548182356648,0.752021229722159,0.68567124570649,"CREB1",1
"R-HSA-196741","Cobalamin (Cbl, vitamin B12) transport and metabolism","1/274","22/11230",0.0454545454545455,1.86297279362973,0.640713970973927,0.419548182356648,0.752021229722159,0.68567124570649,"PRSS3",1
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","1/274","22/11230",0.0454545454545455,1.86297279362973,0.640713970973927,0.419548182356648,0.752021229722159,0.68567124570649,"HLA-DQA1",1
"R-HSA-5620971","Pyroptosis","1/274","22/11230",0.0454545454545455,1.86297279362973,0.640713970973927,0.419548182356648,0.752021229722159,0.68567124570649,"IL1A",1
"R-HSA-5654712","FRS-mediated FGFR4 signaling","1/274","22/11230",0.0454545454545455,1.86297279362973,0.640713970973927,0.419548182356648,0.752021229722159,0.68567124570649,"SOS1",1
"R-HSA-9609523","Insertion of tail-anchored proteins into the endoplasmic reticulum membrane","1/274","22/11230",0.0454545454545455,1.86297279362973,0.640713970973927,0.419548182356648,0.752021229722159,0.68567124570649,"CYB5A",1
"R-HSA-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA","3/274","97/11230",0.0309278350515464,1.26758973587177,0.418570892383774,0.423146132630093,0.752021229722159,0.68567124570649,"RPLP2/RPS21/RPS28",3
"R-HSA-72649","Translation initiation complex formation","2/274","59/11230",0.0338983050847458,1.38933564270692,0.474158952244767,0.423965782273502,0.752021229722159,0.68567124570649,"RPS21/RPS28",2
"R-HSA-72702","Ribosomal scanning and start codon recognition","2/274","59/11230",0.0338983050847458,1.38933564270692,0.474158952244767,0.423965782273502,0.752021229722159,0.68567124570649,"RPS21/RPS28",2
"R-HSA-9764561","Regulation of CDH1 Function","2/274","59/11230",0.0338983050847458,1.38933564270692,0.474158952244767,0.423965782273502,0.752021229722159,0.68567124570649,"CTNNA1/CTSB",2
"R-HSA-1630316","Glycosaminoglycan metabolism","4/274","136/11230",0.0294117647058824,1.20545298411335,0.381204165418035,0.424951632492887,0.752021229722159,0.68567124570649,"VCAN/PRELP/HEXB/B4GAT1",4
"R-HSA-15869","Metabolism of nucleotides","3/274","98/11230",0.0306122448979592,1.25465514673022,0.400404276688389,0.429648383625195,0.752021229722159,0.68567124570649,"DHODH/PAICS/PFAS",3
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","2/274","60/11230",0.0333333333333333,1.3661800486618,0.449742083215973,0.432374494062516,0.752021229722159,0.68567124570649,"RPS21/RPS28",2
"R-HSA-1181150","Signaling by NODAL","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"ACVR1B",1
"R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"SLC27A2",1
"R-HSA-212676","Dopamine Neurotransmitter Release Cycle","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"STXBP1",1
"R-HSA-400685","Sema4D in semaphorin signaling","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"MYL12B",1
"R-HSA-449836","Other interleukin signaling","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"TXLNA",1
"R-HSA-5627123","RHO GTPases activate PAKs","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"MYL12B",1
"R-HSA-5654693","FRS-mediated FGFR1 signaling","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"SOS1",1
"R-HSA-5654699","SHC-mediated cascade:FGFR2","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"SOS1",1
"R-HSA-73980","RNA Polymerase III Transcription Termination","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"POLR3G",1
"R-HSA-9638630","Attachment of bacteria to epithelial cells","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"COL4A1",1
"R-HSA-9748787","Azathioprine ADME","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"VAV3",1
"R-HSA-9931953","Biofilm formation","1/274","23/11230",0.0434782608695652,1.78197397651539,0.593651190265794,0.433738385607387,0.752021229722159,0.68567124570649,"COL4A1",1
"R-HSA-1474228","Degradation of the extracellular matrix","4/274","138/11230",0.0289855072463768,1.18798265101026,0.351376079771516,0.435886944353363,0.754389612848548,0.687830669063702,"COL6A1/COL4A1/CTSB/COL16A1",4
"R-HSA-1852241","Organelle biogenesis and maintenance","8/274","297/11230",0.0269360269360269,1.10398387770651,0.287206569737873,0.438849664779529,0.756964795832667,0.690178646560687,"NR1D1/TTBK2/TNPO1/PDE6D/KIF24/MAPK14/KIF17/CREB1",8
"R-HSA-163841","Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation","2/274","61/11230",0.0327868852459016,1.34378365442144,0.425757989496063,0.440717495844833,0.756964795832667,0.690178646560687,"U2AF2/STS",2
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","2/274","61/11230",0.0327868852459016,1.34378365442144,0.425757989496063,0.440717495844833,0.756964795832667,0.690178646560687,"NOP14/RRP7A",2
"R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","3/274","100/11230",0.03,1.22956204379562,0.364646719630024,0.442573239559496,0.756964795832667,0.690178646560687,"KIF5B/KLC2/KIF1C",3
"R-HSA-166208","mTORC1-mediated signalling","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"MTOR",1
"R-HSA-210500","Glutamate Neurotransmitter Release Cycle","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"STXBP1",1
"R-HSA-3371571","HSF1-dependent transactivation","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"MTOR",1
"R-HSA-400508","Incretin synthesis, secretion, and inactivation","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"DPP4",1
"R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"MAPK14",1
"R-HSA-8940973","RUNX2 regulates osteoblast differentiation","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"SATB2",1
"R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"CREB1",1
"R-HSA-982772","Growth hormone receptor signaling","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"IRS2",1
"R-HSA-9933387","RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression","1/274","24/11230",0.0416666666666667,1.70772506082725,0.548863937330942,0.447582918697739,0.756964795832667,0.690178646560687,"NR1D1",1
"R-HSA-4086398","Ca2+ pathway","2/274","62/11230",0.032258064516129,1.32210972451142,0.402190482380664,0.448992983229165,0.758019677465701,0.691140457178271,"TCF7/GNAO1",2
"R-HSA-2187338","Visual phototransduction","3/274","102/11230",0.0294117647058824,1.20545298411335,0.329627769338492,0.455383677937188,0.762420112844526,0.695152647112011,"LPL/NMT2/CAMKMT",3
"R-HSA-72689","Formation of a pool of free 40S subunits","3/274","102/11230",0.0294117647058824,1.20545298411335,0.329627769338492,0.455383677937188,0.762420112844526,0.695152647112011,"RPLP2/RPS21/RPS28",3
"R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency","3/274","102/11230",0.0294117647058824,1.20545298411335,0.329627769338492,0.455383677937188,0.762420112844526,0.695152647112011,"RPLP2/RPS21/RPS28",3
"R-HSA-9678108","SARS-CoV-1 Infection","4/274","142/11230",0.028169014084507,1.1545183509818,0.293033612316219,0.457576625305878,0.762420112844526,0.695152647112011,"NPM1/RPS21/RPS28/PARP4",4
"R-HSA-9842860","Regulation of endogenous retroelements","4/274","142/11230",0.028169014084507,1.1545183509818,0.293033612316219,0.457576625305878,0.762420112844526,0.695152647112011,"CBX5/ZNF669/BCL7A/MBD3",4
"R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"POLE3",1
"R-HSA-114452","Activation of BH3-only proteins","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"TFDP1",1
"R-HSA-210991","Basigin interactions","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"SLC7A7",1
"R-HSA-418592","ADP signalling through P2Y purinoceptor 1","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"MAPK14",1
"R-HSA-5654700","FRS-mediated FGFR2 signaling","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"SOS1",1
"R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"POLE3",1
"R-HSA-9934037","Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF)","1/274","25/11230",0.04,1.63941605839416,0.506136227166132,0.461090171979625,0.762420112844526,0.695152647112011,"BCL7A",1
"R-HSA-9013149","RAC1 GTPase cycle","5/274","185/11230",0.027027027027027,1.10771355296903,0.233610934184561,0.47249464637219,0.769688001507346,0.701779298164046,"DOCK10/SOS2/MCF2L/VAV3/SOS1",5
"R-HSA-114508","Effects of PIP2 hydrolysis","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"PRKCE",1
"R-HSA-1368108","BMAL1:CLOCK,NPAS2 activates circadian expression","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"NPAS2",1
"R-HSA-180024","DARPP-32 events","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"PPP2R1B",1
"R-HSA-211976","Endogenous sterols","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"CYP1B1",1
"R-HSA-2173788","Downregulation of TGF-beta receptor signaling","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"ZFYVE9",1
"R-HSA-70263","Gluconeogenesis","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"TPI1",1
"R-HSA-9648002","RAS processing","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"PDE6D",1
"R-HSA-9660826","Purinergic signaling in leishmaniasis infection","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"IL1A",1
"R-HSA-9664424","Cell recruitment (pro-inflammatory response)","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"IL1A",1
"R-HSA-9865881","Complex III assembly","1/274","26/11230",0.0384615384615385,1.57636159460977,0.465280625502345,0.474268332879008,0.769688001507346,0.701779298164046,"LETM1",1
"R-HSA-211945","Phase I - Functionalization of compounds","3/274","106/11230",0.0283018867924528,1.15996419226002,0.261676685647569,0.480624949655344,0.774899136498033,0.706530660598229,"CYP1B1/CBR3/ALDH2",3
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","3/274","106/11230",0.0283018867924528,1.15996419226002,0.261676685647569,0.480624949655344,0.774899136498033,0.706530660598229,"CEBPD/IL1A/ICAM1",3
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins","3/274","107/11230",0.0280373831775701,1.14912340541647,0.245101824192529,0.486850108091388,0.774899136498033,0.706530660598229,"CBX5/ZNF669/MBD3",3
"R-HSA-1482788","Acyl chain remodelling of PC","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"PLBD1",1
"R-HSA-1538133","G0 and Early G1","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"TFDP1",1
"R-HSA-191273","Cholesterol biosynthesis","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"NSDHL",1
"R-HSA-354192","Integrin signaling","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"SOS1",1
"R-HSA-389357","CD28 dependent PI3K/Akt signaling","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"MTOR",1
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"POLR3G",1
"R-HSA-912526","Interleukin receptor SHC signaling","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"SOS1",1
"R-HSA-9615933","Postmitotic nuclear pore complex (NPC) reformation","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"TNPO1",1
"R-HSA-9733709","Cardiogenesis","1/274","27/11230",0.037037037037037,1.51797783184644,0.426133520554292,0.487125390786108,0.774899136498033,0.706530660598229,"SMAD1",1
"R-HSA-3247509","Chromatin modifying enzymes","7/274","271/11230",0.025830258302583,1.05866350634309,0.154591997896342,0.493363293493811,0.783221223938844,0.714118499660335,"SAP30/SUPT20H/MBD3/ARID4B/KAT6B/TAF6L/MECOM",7
"R-HSA-1483191","Synthesis of PC","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"PCTP",1
"R-HSA-390918","Peroxisomal lipid metabolism","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"SLC27A2",1
"R-HSA-3928663","EPHA-mediated growth cone collapse","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"MYL12B",1
"R-HSA-5223345","Miscellaneous transport and binding events","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"ANKH",1
"R-HSA-69205","G1/S-Specific Transcription","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"TFDP1",1
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"POLR3G",1
"R-HSA-76071","RNA Polymerase III Transcription Initiation From Type 3 Promoter","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"POLR3G",1
"R-HSA-9759475","Regulation of CDH11 Expression and Function","1/274","28/11230",0.0357142857142857,1.46376433785193,0.38855132261904,0.499669141828205,0.783221223938844,0.714118499660335,"CTNNA1",1
"R-HSA-204005","COPII-mediated vesicle transport","2/274","69/11230",0.0289855072463768,1.18798265101026,0.247691196892409,0.504904728634008,0.789354755318002,0.719710876491081,"CTSZ/SEC22A",2
"R-HSA-72187","mRNA 3'-end processing","4/274","152/11230",0.0263157894736842,1.07856319631195,0.154216225123227,0.510456804565574,0.789354755318002,0.719710876491081,"RBM8A/SNRNP70/U2AF2/PAPOLA",4
"R-HSA-72306","tRNA processing","3/274","111/11230",0.027027027027027,1.10771355296903,0.180351096170362,0.51138218618485,0.789354755318002,0.719710876491081,"NUP50/METTL1/PUS1",3
"R-HSA-1482839","Acyl chain remodelling of PE","1/274","29/11230",0.0344827586206897,1.41328970551221,0.352407383172414,0.511907193527818,0.789354755318002,0.719710876491081,"PLBD1",1
"R-HSA-196807","Nicotinate metabolism","1/274","29/11230",0.0344827586206897,1.41328970551221,0.352407383172414,0.511907193527818,0.789354755318002,0.719710876491081,"PARP4",1
"R-HSA-1971475","Glycosaminoglycan-protein linkage region biosynthesis","1/274","29/11230",0.0344827586206897,1.41328970551221,0.352407383172414,0.511907193527818,0.789354755318002,0.719710876491081,"VCAN",1
"R-HSA-380972","Energy dependent regulation of mTOR by LKB1-AMPK","1/274","29/11230",0.0344827586206897,1.41328970551221,0.352407383172414,0.511907193527818,0.789354755318002,0.719710876491081,"MTOR",1
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","1/274","29/11230",0.0344827586206897,1.41328970551221,0.352407383172414,0.511907193527818,0.789354755318002,0.719710876491081,"CREB1",1
"R-HSA-5654732","Negative regulation of FGFR3 signaling","1/274","29/11230",0.0344827586206897,1.41328970551221,0.352407383172414,0.511907193527818,0.789354755318002,0.719710876491081,"FGFR3",1
